order_id,order_ts,customer_id,region,channel,product_sku,product_name,category,quantity,unit_price_usd,discount_pct,order_status,shipping_days
ORD-003789,2026-02-21 14:25:29,CUST-00541,LATAM,online,SKU-1201,Harvest Moon Valley,Board Games,2,38.19,0.00,refunded,8
ORD-004202,27-Apr-2026,CUST-00797,LATAM,retail,SKU-1131,1000pc Coastline,Puzzles,2,14.74,0.15,refunded,7
ORD-000784,22-Aug-2025,CUST-01496,EMEA,wholesale,SKU-1293,Playmat,  Accessories ,1,20.94,0.00,completed,15
ORD-003282,2025-11-13T16:33:42Z,CUST-00526,LATAM,  partner ,SKU-1400,2000pc Star Chart,PUZZLES,12,20.77,0.20,pending,5
ORD-002700,2025-01-12 09:37:32,CUST-00270,APAC,partner,SKU-1066,Expansion Key,Digital,-1,8.52,0.00,cancelled,10
ORD-000746,11-Aug-2025,CUST-00414,APAC,partner,SKU-1008,Expansion Key,digital,1,47.31,0.00,pending,10
ORD-004707,2025-03-02 20:33:45,CUST-01288,LATAM,partner,SKU-1315,Starter Deck,Trading Cards,1,93.59,0.00,completed,3
ORD-004961,2026-01-22 23:22:38,CUST-01162,APAC,wholesale,SKU-1114,Warband Set,Miniatures,3,96.47,0.20,pending,9
ORD-002628,01/07/2025,,APAC,online,SKU-1163,Hero Blister,Miniatures,-5,111.60,0.15,cancelled,2
ORD-000403,2026-04-16 16:40:18,CUST-00410,EMEA,wholesale,SKU-1136,Terrain Kit,Miniatures,1,52.35,0.00,completed,11
ORD-000098,2025-06-13 21:27:10,CUST-01016,North America,partner,SKU-1265,Card Sleeves,Accessories,1,5.38,0.00,refunded,7
ORD-000278,2025-01-17 14:50:37,CUST-01255,APAC,retail,SKU-1221,2000pc Star Chart,Puzzles,1,28.31,0.10,refunded,17
ORD-002026,2025-12-23T11:23:45Z,CUST-01140,APAC,wholesale,SKU-1300,Booster Pack,Trading Cards,1,159.95,0.00,completed,20
ORD-004582,2026-06-27 04:43:51,CUST-01512,LATAM,online,SKU-1270,Expansion Key,Digital,4,18.06,0.10,refunded,18
ORD-002020,2026-04-25 19:03:09,CUST-00738,LATAM,partner,SKU-1094,Starter Deck,Trading Cards,1,82.63,0.15,refunded,7
ORD-003150,08/06/2025,CUST-00332,latam,RETAIL,SKU-1255,Terrain Kit,Miniatures,1,51.13,0.00,completed,20
ORD-004141,07/03/2025,CUST-00630,APAC,wholesale,SKU-1208,Terrain Kit,Miniatures,3,56.44,0.10,pending,4
ORD-004888,2025-09-02 10:17:55,CUST-01498,apac,online,SKU-1338,Starter Deck,TRADING CARDS,1,43.27,0.00,completed,13
ORD-003247,2025-02-18 06:30:06,CUST-00361,  LATAM ,partner,SKU-1164,Playmat,Accessories,2,5.88,0.25,refunded,8
ORD-000292,14-Oct-2025,CUST-00655,LATAM,wholesale,SKU-1086,Warband Set,miniatures,1,66.56,0.00,refunded,9
ORD-002385,2025-08-14 03:51:27,CUST-00286,EMEA,retail,SKU-1057,1000pc Coastline,Puzzles,2,21.94,0.00,cancelled,13
ORD-001483,2026-05-01 05:26:28,CUST-01791,North America,online,SKU-1216,Cosmetic Bundle,Digital,1,54.31,0.00,cancelled,7
ORD-004272,02/11/2025,CUST-01433,North America,online,SKU-1314,Bundle Case,Trading Cards,1,82.21,0.15,refunded,5
ORD-001644,01-Feb-2026,CUST-01683,EMEA,partner,SKU-1040,Castle Siege,Board Games,12,30.69,0.20,pending,21
ORD-002974,2026-01-04 07:40:15,CUST-00926,LATAM,online,SKU-1079,Season Pass,Digital,12,2.04,0.00,refunded,14
ORD-001931,05/16/2026,CUST-00570,EMEA,retail,SKU-1233,500pc Night Market,Puzzles,3,16.83,0.00,refunded,1
ORD-004315,09/20/2025,CUST-00964,LATAM,partner,SKU-1266,Playmat,Accessories,5,39.83,0.00,cancelled,17
ORD-000804,2025-07-31T10:12:36Z,CUST-00015,APAC,online,SKU-1068,2000pc Star Chart,Puzzles,1,23.66,0.00,refunded,14
ORD-001455,05-Mar-2025,CUST-00844,APAC,retail,SKU-1134,2000pc Star Chart,PUZZLES,1,10.42,0.00,pending,2
ORD-004763,06/11/2025,CUST-00158,North America,online,SKU-1048,2000pc Star Chart,Puzzles,1,29.32,0.00,completed,8
ORD-002087,2026-01-29 06:27:27,CUST-01501,EMEA,retail,SKU-1290,Signal Fire,Board Games,1,17.61,0.05,cancelled,20
ORD-003392,2026-06-05 21:03:57,CUST-00030,LATAM,wholesale,SKU-1089,2000pc Star Chart,Puzzles,3,13.00,0.00,completed,11
ORD-001416,2026-04-27 00:45:50,CUST-00218,north america,retail,SKU-1150,Trade Winds,Board Games,12,65.35,0.00,cancelled,2
ORD-004835,2026-06-21 21:21:19,CUST-00377,APAC,retail,SKU-1150,2000pc Star Chart,Puzzles,1,23.65,0.00,completed,21
ORD-000146,2025-07-24 03:30:49,CUST-01603,APAC,retail,SKU-1106,Collector Box,Trading Cards,1,243.75,0.00,cancelled,8
ORD-001409,2026-04-27 05:04:03,CUST-00676,LATAM,wholesale,SKU-1166,Cosmetic Bundle,Digital,3,45.85,0.00,pending,11
ORD-002832,2026-05-10T04:55:41Z,CUST-00135,APAC,ONLINE,SKU-1121,Castle Siege,Board Games,3,53.96,0.00,completed,9
ORD-000836,2025-01-16 19:22:40,CUST-00124,APAC,online,SKU-1250,Card Sleeves,  Accessories ,3,14.96,0.10,refunded,5
ORD-003942,2025-08-24T02:51:04Z,CUST-00092,APAC,partner,SKU-1393,Season Pass,DIGITAL,2,38.86,0.00,completed,2
ORD-000872,23-Sep-2025,CUST-00232,APAC,online,SKU-1008,1000pc Coastline,puzzles,3,11.61,0.00,refunded,4
ORD-004036,2026-06-23 09:49:11,CUST-01746,NORTH AMERICA,wholesale,SKU-1155,Deck Box,Accessories,4,19.09,0.00,pending,1
ORD-002358,2026-02-23 14:15:02,CUST-00348,APAC,wholesale,SKU-1375,Promo Tin,Trading Cards,3,183.36,0.00,cancelled,17
ORD-000539,15-Jun-2025,CUST-01271,emea,  partner ,SKU-1213,Booster Pack,Trading Cards,1,40.75,0.00,pending,5
ORD-004859,05-Jun-2026,CUST-00441,  EMEA ,retail,SKU-1119,Warband Set,Miniatures,2,71.71,0.00,completed,5
ORD-004003,2025-10-08T07:47:51Z,CUST-00606,  North America ,  wholesale ,SKU-1117,Cosmetic Bundle,Digital,2,21.52,0.15,pending,12
ORD-004808,11/03/2025,CUST-00466,north america,partner,SKU-1028,Dungeon Delve,Board Games,2,$71.85,0.00,refunded,15
ORD-001381,2025-08-17 17:34:41,CUST-00780,North America,online,SKU-1199,Warband Set,Miniatures,4,114.32,0.00,pending,17
ORD-002601,14-Jun-2025,CUST-00303,latam,wholesale,SKU-1116,Deck Box,Accessories,3,27.30,0.00,pending,15
ORD-003126,07-Apr-2026,CUST-01092,APAC,wholesale,SKU-1164,500pc Night Market,Puzzles,1,28.07,0.00,completed,16
ORD-003607,2025-07-15 14:54:51,CUST-00160,apac,online,SKU-1004,2000pc Star Chart,Puzzles,2,23.88,0.00,completed,10
ORD-001439,2025-08-17 17:55:02,CUST-00921,LATAM,online,SKU-1098,Promo Tin,Trading Cards,1,181.86,0.00,refunded,
ORD-004092,01/18/2025,CUST-00110,EMEA,wholesale,SKU-1209,Signal Fire,Board Games,1,78.51,0.25,refunded,19
ORD-000609,2025-05-13T08:29:40Z,CUST-00355,North America,partner,SKU-1015,Deck Box,Accessories,3,22.20,0.00,cancelled,3
ORD-003036,26-Apr-2026,CUST-01381,EMEA,online,SKU-1288,Expansion Key,Digital,1,30.95,0.00,refunded,19
ORD-004449,09-Nov-2025,CUST-01275,EMEA,online,SKU-1357,Collector Box,Trading Cards,1,7.10,0.00,pending,7
ORD-004086,2025-09-09 18:06:54,CUST-01328,LATAM,  online ,SKU-1088,Trade Winds,Board Games,1,66.14,0.10,completed,8
ORD-001580,2025-03-01 21:56:14,CUST-00492,LATAM,  partner ,SKU-1177,Card Sleeves,Accessories,4,20.20,0.00,refunded,10
ORD-002643,2025-02-02 16:36:12,CUST-01433,North America,wholesale,SKU-1215,Starter Deck,Trading Cards,1,4.33,0.00,cancelled,21
ORD-001907,28-May-2025,CUST-00362,NORTH AMERICA,partner,SKU-1032,Paint Set,  Miniatures ,4,75.59,0.00,completed,11
ORD-003236,2025-08-21 04:29:40,CUST-00120,APAC,partner,SKU-1332,1000pc Coastline,Puzzles,1,25.95,0.00,refunded,16
ORD-003252,14-Aug-2025,CUST-01013,LATAM,PARTNER,SKU-1329,Season Pass,Digital,1,24.45,0.00,refunded,18
ORD-004113,2026-06-15T08:45:21Z,CUST-00269,LATAM,retail,SKU-1081,Expansion Key,Digital,2,53.05,0.00,pending,17
ORD-004992,2025-03-15 11:54:00,CUST-00825,LATAM,wholesale,SKU-1087,Bundle Case,Trading Cards,2,203.50,0.00,refunded,6
ORD-000729,2025-10-10 04:31:26,CUST-00456,North America,online,SKU-1000,2000pc Star Chart,Puzzles,2,27.62,0.00,completed,8
ORD-001512,2025-05-06 18:02:58,CUST-01189,APAC,wholesale,SKU-1238,Harvest Moon Valley,Board Games,1,27.93,0.00,pending,4
ORD-004410,19-Feb-2025,CUST-00021,NORTH AMERICA,wholesale,SKU-1205,Collector Box,Trading Cards,3,61.99,0.00,refunded,10
ORD-000487,2025-07-13T11:12:42Z,CUST-01089,EMEA,wholesale,SKU-1333,Bundle Case,Trading Cards,2,80.73,0.00,cancelled,2
ORD-004958,2026-05-04 15:56:39,CUST-01588,LATAM,PARTNER,SKU-1151,Dice Set,Accessories,2,19.06,0.00,cancelled,11
ORD-002541,2025-10-26 22:15:05,CUST-00931,EMEA,partner,SKU-1297,Expansion Key,Digital,2,54.00,0.00,pending,2
ORD-003483,2026-04-01 23:37:40,CUST-00137,EMEA,online,SKU-1036,Terrain Kit,Miniatures,12,92.50,0.00,pending,19
ORD-004106,2025-11-12 20:45:33,CUST-01409,LATAM,online,SKU-1326,Terrain Kit,MINIATURES,2,20.98,0.00,completed,9
ORD-004378,26-Feb-2025,CUST-00138,LATAM,retail,SKU-1367,Season Pass,Digital,1,15.01,0.00,completed,13
ORD-004104,03/01/2026,CUST-01352,North America,partner,SKU-1397,Starter Deck,Trading Cards,3,107.62,0.00,cancelled,5
ORD-004341,04/17/2025,CUST-01381,EMEA,RETAIL,SKU-1284,1000pc Coastline,Puzzles,1,22.83,0.10,pending,15
ORD-000352,2025-07-16 23:53:41,CUST-00788,North America,partner,SKU-1008,Harvest Moon Valley,Board Games,5,22.53,0.20,refunded,16
ORD-002919,2026-01-05T04:54:35Z,CUST-01655,LATAM,retail,SKU-1359,1000pc Coastline,Puzzles,2,17.13,0.00,pending,18
ORD-001991,2025-10-15 04:40:35,CUST-00935,LATAM,retail,SKU-1060,Trade Winds,board games,1,63.38,0.00,refunded,1
ORD-004011,2025-05-08 15:59:51,CUST-00153,EMEA,wholesale,SKU-1097,Signal Fire,Board Games,1,31.73,0.00,refunded,8
ORD-004318,2025-07-21 10:32:53,CUST-00708,LATAM,online,SKU-1006,Hero Blister,Miniatures,1,21.18,0.00,pending,11
ORD-004181,2025-04-29 21:22:12,CUST-01142,North America,partner,SKU-1085,Dice Set,Accessories,1,20.02,0.00,refunded,8
ORD-000766,05/10/2026,CUST-01043,APAC,partner,SKU-1029,Season Pass,Digital,3,13.01,0.15,cancelled,17
ORD-001176,2025-07-02 23:11:44,CUST-01662,LATAM,partner,SKU-1249,Dungeon Delve,Board Games,8,73.92,0.00,cancelled,10
ORD-001909,06/10/2026,CUST-01207,LATAM,ONLINE,SKU-1385,2000pc Star Chart,Puzzles,4,17.46,0.00,pending,15
ORD-000413,2026-01-17 20:21:31,CUST-01479,North America,partner,SKU-1322,Promo Tin,Trading Cards,1,42.85,0.10,completed,10
ORD-001513,2025-05-20T01:20:51Z,CUST-00003,North America,online,SKU-1239,Dungeon Delve,Board Games,2,$37.79,0.20,refunded,14
ORD-001155,2025-01-27 20:29:01,CUST-00105,North America,partner,SKU-1399,Deck Box,Accessories,1,11.52,0.00,cancelled,9
ORD-000464,2025-01-28 08:10:36,CUST-01187,North America,online,SKU-1336,1000pc Coastline,Puzzles,2,20.28,0.00,refunded,1
ORD-000271,07/19/2025,CUST-01744,North America,wholesale,SKU-1227,Card Sleeves,Accessories,2,29.79,0.00,refunded,3
ORD-003765,21-Feb-2026,CUST-01133,emea,wholesale,SKU-1331,Booster Pack,Trading Cards,3,206.63,0.05,pending,15
ORD-002603,13-Apr-2026,CUST-00525,North America,wholesale,SKU-1009,Trade Winds,Board Games,4,$52.39,0.00,completed,7
ORD-004898,2026-01-03 06:33:57,CUST-01750,LATAM,partner,SKU-1215,Promo Tin,Trading Cards,4,219.98,0.20,completed,5
ORD-002352,2025-03-23 19:51:30,CUST-00595,apac,online,SKU-1051,Terrain Kit,Miniatures,2,47.25,0.25,cancelled,1
ORD-001889,2025-10-02 11:31:35,CUST-00228,North America,wholesale,SKU-1217,Expansion Key,Digital,2,54.55,0.15,completed,17
ORD-002663,2025-08-28 08:26:03,CUST-01755,North America,partner,SKU-1337,Playmat,Accessories,2,15.03,0.15,pending,8
ORD-002339,2026-05-23T23:38:18Z,CUST-01032,LATAM,  online ,SKU-1237,Season Pass,digital,5,57.06,0.00,refunded,5
ORD-001874,2025-09-25 21:01:23,CUST-00590,North America,wholesale,SKU-1250,Dungeon Delve,Board Games,1,45.25,0.00,cancelled,14
ORD-001776,2026-06-24 21:51:49,CUST-00780,emea,  retail ,SKU-1128,Dungeon Delve,Board Games,4,15.67,0.00,completed,16
ORD-004782,2026-05-09 15:44:49,CUST-00472,EMEA,wholesale,SKU-1338,2000pc Star Chart,Puzzles,12,21.52,0.00,pending,10
ORD-000270,2025-10-08T10:47:55Z,CUST-00847,EMEA,wholesale,SKU-1154,Paint Set,Miniatures,3,148.01,0.00,completed,8
ORD-001365,2025-09-22 08:58:31,CUST-00478,  APAC ,  retail ,SKU-1384,Deck Box,accessories,2,38.05,0.00,completed,20
ORD-002582,02/16/2025,CUST-01384,LATAM,partner,SKU-1134,Season Pass,Digital,2,47.34,0.00,cancelled,6
ORD-003919,2025-12-01 15:40:17,CUST-01329,APAC,online,SKU-1209,2000pc Star Chart,Puzzles,4,$32.87,0.10,refunded,14
ORD-002015,31-Oct-2025,CUST-01513,North America,partner,SKU-1026,Dice Set,Accessories,3,38.96,0.20,cancelled,2
ORD-000531,2025-01-01 16:13:44,CUST-01284,EMEA,online,SKU-1244,Season Pass,Digital,1,11.95,0.05,pending,19
ORD-000866,2025-04-11 05:20:18,CUST-00013,APAC,ONLINE,SKU-1374,Deck Box,ACCESSORIES,4,7.03,0.00,completed,21
ORD-001635,2025-08-26 06:19:41,CUST-00888,North America,retail,SKU-1155,1000pc Coastline,Puzzles,1,11.48,0.00,refunded,2
ORD-002249,2026-03-06T04:29:20Z,CUST-01601,APAC,online,SKU-1015,Deck Box,accessories,3,5.32,0.05,pending,3
ORD-000361,2026-01-26T22:55:12Z,CUST-00853,EMEA,RETAIL,SKU-1331,Collector Box,Trading Cards,1,$92.68,0.00,cancelled,12
ORD-000366,2026-05-18T21:40:54Z,CUST-01774,LATAM,online,SKU-1156,Card Sleeves,Accessories,1,24.92,0.00,cancelled,1
ORD-002987,2026-01-17 23:23:52,CUST-01033,EMEA,online,SKU-1184,Card Sleeves,Accessories,-8,36.65,0.00,refunded,10
ORD-001298,09-Jan-2025,CUST-00735,apac,wholesale,SKU-1092,Signal Fire,Board Games,1,34.16,0.00,cancelled,13
ORD-001914,2025-02-19 20:47:34,CUST-00871,LATAM,retail,SKU-1387,Dungeon Delve,Board Games,1,32.09,0.00,pending,11
ORD-001633,30-Nov-2025,CUST-00347,APAC,partner,SKU-1212,Season Pass,digital,2,23.66,0.00,completed,19
ORD-004840,2026-03-18 12:25:38,CUST-00790,EMEA,partner,SKU-1357,1000pc Coastline,  Puzzles ,1,12.93,0.00,completed,21
ORD-002922,2025-03-17 08:06:16,CUST-00906,  APAC ,partner,SKU-1241,Terrain Kit,Miniatures,4,64.49,0.00,refunded,16
ORD-000457,2025-04-21 04:43:34,,EMEA,partner,SKU-1067,Trade Winds,Board Games,2,38.08,0.00,pending,9
ORD-001840,2025-05-21 14:28:55,CUST-00251,APAC,wholesale,SKU-1310,Signal Fire,Board Games,5,54.74,0.00,completed,5
ORD-003521,2025-09-15 16:02:05,CUST-01692,LATAM,partner,SKU-1090,Promo Tin,Trading Cards,1,166.58,0.00,refunded,8
ORD-004870,15-Mar-2026,CUST-01564,LATAM,online,SKU-1377,Collector Box,Trading Cards,1,137.01,0.00,pending,16
ORD-001784,2026-02-11 20:52:01,CUST-01536,NORTH AMERICA,partner,SKU-1026,Season Pass,Digital,1,45.92,0.00,pending,6
ORD-004440,01/28/2025,CUST-01547,EMEA,online,SKU-1114,Booster Pack,trading cards,2,129.15,0.00,refunded,10
ORD-003655,2025-07-10 07:14:41,CUST-00887,APAC,wholesale,SKU-1327,Cosmetic Bundle,Digital,1,23.60,0.00,cancelled,16
ORD-004228,2025-07-03 19:59:02,CUST-01216,EMEA,online,SKU-1372,Card Sleeves,Accessories,2,33.16,0.00,cancelled,18
ORD-004595,05/30/2026,CUST-00400,North America,retail,SKU-1256,Booster Pack,Trading Cards,2,$174.84,0.00,completed,14
ORD-001269,25-Nov-2025,CUST-00254,  EMEA ,PARTNER,SKU-1022,Signal Fire,Board Games,1,75.26,0.00,refunded,9
ORD-000985,04/19/2026,CUST-01027,APAC,wholesale,SKU-1114,2000pc Star Chart,PUZZLES,3,14.08,0.00,refunded,7
ORD-004623,2025-11-01 02:59:22,CUST-00482,APAC,wholesale,SKU-1130,Trade Winds,Board Games,1,36.37,0.00,pending,19
ORD-003873,2025-07-15 06:29:49,CUST-00022,  EMEA ,wholesale,SKU-1228,Dungeon Delve,board games,5,33.10,0.00,refunded,14
ORD-000549,05/09/2026,CUST-01203,APAC,retail,SKU-1039,Card Sleeves,Accessories,1,24.77,0.00,cancelled,2
ORD-001625,07/26/2025,CUST-00845,LATAM,online,SKU-1315,Bundle Case,Trading Cards,5,225.48,0.00,cancelled,2
ORD-003750,2025-11-04 19:34:12,CUST-00403,EMEA,wholesale,SKU-1079,Expansion Key,digital,8,52.36,0.00,refunded,10
ORD-001444,07/11/2025,CUST-01070,EMEA,online,SKU-1266,Booster Pack,Trading Cards,1,114.17,0.00,pending,2
ORD-004215,2025-11-22 10:13:37,CUST-00345,North America,ONLINE,SKU-1046,Trade Winds,Board Games,2,20.58,0.05,refunded,11
ORD-004124,03/19/2025,CUST-01033,EMEA,online,SKU-1105,Collector Box,Trading Cards,1,216.56,0.00,pending,12
ORD-001042,2025-05-19 21:55:45,CUST-01377,APAC,wholesale,SKU-1145,Expansion Key,Digital,2,52.49,0.00,cancelled,18
ORD-003963,2026-05-19 03:27:55,CUST-00114,LATAM,partner,SKU-1209,Paint Set,Miniatures,2,67.69,0.00,refunded,9
ORD-003518,2025-10-05 22:18:54,CUST-01626,EMEA,wholesale,SKU-1037,Season Pass,  Digital ,4,59.39,0.00,completed,
ORD-002483,14-Jun-2026,CUST-00798,EMEA,  partner ,SKU-1238,Dice Set,Accessories,1,8.66,0.00,cancelled,15
ORD-000624,07/03/2025,CUST-00581,EMEA,online,SKU-1054,Deck Box,Accessories,8,18.25,0.00,pending,4
ORD-003557,2025-11-14 03:52:47,CUST-01760,APAC,partner,SKU-1174,Dice Set,Accessories,1,11.17,0.00,completed,9
ORD-002676,2026-03-25 02:54:59,CUST-00695,  North America ,wholesale,SKU-1174,Season Pass,Digital,1,43.77,0.00,pending,2
ORD-001940,2025-05-27T16:22:28Z,CUST-01030,APAC,wholesale,SKU-1222,Card Sleeves,Accessories,2,22.91,0.00,cancelled,21
ORD-002182,12/02/2025,CUST-00361,APAC,WHOLESALE,SKU-1096,Trade Winds,Board Games,5,21.19,0.00,cancelled,11
ORD-001771,04/13/2026,CUST-00304,APAC,partner,SKU-1046,Hero Blister,  Miniatures ,1,91.68,0.00,completed,13
ORD-002453,2026-01-05 01:09:12,CUST-00929,EMEA,wholesale,SKU-1343,Harvest Moon Valley,Board Games,4,20.31,0.00,pending,9
ORD-004963,2025-10-17 07:39:25,CUST-01489,North America,online,SKU-1082,Booster Pack,Trading Cards,2,142.16,0.00,cancelled,5
ORD-003221,01-Jun-2026,CUST-00280,NORTH AMERICA,partner,SKU-1137,2000pc Star Chart,PUZZLES,3,12.62,0.00,cancelled,16
ORD-000570,2025-12-13 20:49:18,CUST-01069,LATAM,retail,SKU-1004,Cosmetic Bundle,DIGITAL,1,54.78,0.00,completed,14
ORD-001878,29-Sep-2025,CUST-00906,LATAM,retail,SKU-1206,Cosmetic Bundle,Digital,2,34.91,0.00,refunded,9
ORD-001174,2025-03-03 22:48:17,CUST-00444,LATAM,partner,SKU-1268,Collector Box,TRADING CARDS,12,194.67,0.00,refunded,8
ORD-001196,10-Dec-2025,CUST-01134,North America,online,SKU-1163,Cosmetic Bundle,  Digital ,1,48.43,0.10,cancelled,14
ORD-003071,2025-07-30 15:38:54,CUST-01709,APAC,partner,SKU-1095,Promo Tin,Trading Cards,3,108.91,0.00,cancelled,16
ORD-000110,2025-05-01T19:16:58Z,CUST-01468,LATAM,partner,SKU-1362,Expansion Key,Digital,3,54.59,0.00,refunded,2
ORD-000510,2025-08-13 22:22:42,CUST-00187,LATAM,partner,SKU-1289,Trade Winds,Board Games,1,18.10,0.20,completed,20
ORD-004856,2025-07-30 02:38:25,CUST-01311,APAC,wholesale,SKU-1335,Starter Deck,Trading Cards,12,29.76,0.00,refunded,9
ORD-003596,01/21/2025,CUST-01752,North America,online,SKU-1205,Trade Winds,Board Games,1,42.28,0.00,cancelled,2
ORD-003289,2026-03-03 01:30:56,CUST-01038,LATAM,wholesale,SKU-1066,Expansion Key,Digital,3,49.70,0.00,refunded,8
ORD-002762,2026-05-10 05:38:38,CUST-00997,North America,online,SKU-1233,Playmat,Accessories,1,24.87,0.15,cancelled,11
ORD-001310,2025-04-15 04:31:38,CUST-00950,EMEA,partner,SKU-1389,500pc Night Market,Puzzles,12,20.22,0.10,completed,1
ORD-002630,04/03/2025,CUST-00752,LATAM,online,SKU-1108,Season Pass,Digital,4,25.75,0.00,completed,6
ORD-004538,03/14/2026,CUST-00026,APAC,wholesale,SKU-1355,Expansion Key,Digital,2,23.28,0.00,cancelled,6
ORD-001868,15-Jun-2025,CUST-01401,North America,retail,SKU-1131,Castle Siege,Board Games,2,38.57,0.20,cancelled,5
ORD-000645,2026-01-04T22:23:06Z,CUST-01785,EMEA,online,SKU-1116,Castle Siege,BOARD GAMES,12,27.70,0.15,completed,11
ORD-000134,2025-09-17 19:27:39,CUST-01686,APAC,retail,SKU-1177,Playmat,  Accessories ,8,33.49,0.00,pending,9
ORD-002927,2025-02-14 10:33:31,CUST-00045,APAC,wholesale,SKU-1047,Expansion Key,Digital,12,11.01,0.00,completed,1
ORD-004340,2025-08-31 10:53:49,CUST-01679,North America,retail,SKU-1360,Dice Set,Accessories,1,39.03,0.00,pending,19
ORD-004501,01-Jun-2026,CUST-01269,APAC,wholesale,SKU-1251,Cosmetic Bundle,Digital,4,36.90,0.00,completed,1
ORD-003170,2026-04-24 15:32:11,CUST-00811,EMEA,wholesale,SKU-1338,Castle Siege,BOARD GAMES,3,20.71,0.10,refunded,2
ORD-004283,03/07/2025,CUST-01361,APAC,retail,SKU-1240,Booster Pack,TRADING CARDS,4,90.03,0.00,completed,2
ORD-003011,2025-03-03T05:46:17Z,CUST-00447,LATAM,partner,SKU-1105,Expansion Key,  Digital ,1,41.99,0.00,completed,14
ORD-002789,03-Apr-2025,CUST-00713,LATAM,retail,SKU-1249,Dice Set,Accessories,5,11.04,0.00,cancelled,10
ORD-003550,2025-07-13 14:48:24,CUST-01646,LATAM,partner,SKU-1074,Card Sleeves,Accessories,3,13.72,0.00,pending,11
ORD-002495,28-Dec-2025,CUST-01433,emea,retail,SKU-1059,Season Pass,  Digital ,8,54.56,0.00,completed,8
ORD-003734,2026-02-01T05:45:38Z,CUST-01106,North America,partner,SKU-1393,1000pc Coastline,Puzzles,2,31.93,0.00,pending,20
ORD-002197,30-Apr-2025,CUST-01273,North America,retail,SKU-1237,Dungeon Delve,Board Games,3,76.11,0.25,pending,21
ORD-001441,2026-03-11 10:44:15,CUST-01106,LATAM,  online ,SKU-1068,Collector Box,trading cards,3,52.79,0.00,cancelled,13
ORD-004147,08/21/2025,CUST-00631,APAC,retail,SKU-1197,Hero Blister,  Miniatures ,5,128.32,0.00,pending,21
ORD-000229,2025-10-20 19:58:41,CUST-00763,  APAC ,partner,SKU-1376,Trade Winds,Board Games,4,56.64,0.15,pending,3
ORD-002044,03/10/2025,CUST-00790,APAC,  retail ,SKU-1251,Hero Blister,Miniatures,2,135.57,0.00,pending,21
ORD-004536,03-Jan-2025,CUST-01094,EMEA,wholesale,SKU-1351,Hero Blister,MINIATURES,4,$106.18,0.05,cancelled,9
ORD-002228,05/13/2025,CUST-01085,LATAM,wholesale,SKU-1299,500pc Night Market,Puzzles,1,25.83,0.15,refunded,4
ORD-003473,2025-01-26T08:13:08Z,CUST-01709,LATAM,partner,SKU-1071,Hero Blister,Miniatures,4,72.21,0.00,cancelled,16
ORD-001092,2025-05-17 15:03:15,CUST-00632,LATAM,retail,SKU-1021,Terrain Kit,  Miniatures ,-2,123.16,0.00,refunded,13
ORD-004380,2025-04-08T11:42:37Z,CUST-00732,APAC,retail,SKU-1088,Warband Set,Miniatures,1,141.44,0.00,cancelled,14
ORD-000445,07-Jun-2026,CUST-01082,APAC,wholesale,SKU-1211,Collector Box,Trading Cards,1,65.24,0.00,refunded,20
ORD-003693,2025-12-21 09:12:46,CUST-00118,EMEA,retail,SKU-1282,Paint Set,Miniatures,3,94.25,0.00,pending,13
ORD-000391,2025-09-28 13:59:42,CUST-00510,EMEA,retail,SKU-1299,Card Sleeves,Accessories,1,27.13,0.00,cancelled,9
ORD-000298,03/31/2026,CUST-00528,LATAM,wholesale,SKU-1082,Playmat,ACCESSORIES,12,24.01,0.00,completed,21
ORD-002371,06-Feb-2026,CUST-00938,LATAM,retail,SKU-1385,Season Pass,Digital,5,3.21,0.00,refunded,20
ORD-000259,04-Apr-2026,CUST-01403,APAC,wholesale,SKU-1111,Paint Set,Miniatures,2,46.23,0.00,cancelled,21
ORD-002244,2025-12-31T15:03:09Z,CUST-00546,LATAM,retail,SKU-1257,Terrain Kit,Miniatures,2,22.00,0.00,completed,11
ORD-001645,01/22/2026,CUST-01130,APAC,  partner ,SKU-1345,Expansion Key,Digital,5,38.44,0.00,pending,19
ORD-000242,2025-09-24 14:38:42,CUST-01014,LATAM,online,SKU-1378,Paint Set,Miniatures,1,53.46,0.00,completed,9
ORD-002297,2026-04-02 12:52:04,CUST-00662,apac,partner,SKU-1066,Collector Box,Trading Cards,5,79.09,0.15,pending,4
ORD-003753,2026-03-25 10:38:06,CUST-00442,LATAM,partner,SKU-1176,Harvest Moon Valley,Board Games,1,38.91,0.00,cancelled,11
ORD-004082,07/17/2025,CUST-00956,emea,wholesale,SKU-1362,Castle Siege,  Board Games ,3,74.28,0.00,refunded,16
ORD-003552,2026-06-08 19:03:07,CUST-01498,LATAM,online,SKU-1219,Deck Box,accessories,1,32.19,0.20,completed,14
